time,open,high,low,close,vwap,volume,count
1500260400,140.91861,141.34392,138.65792,138.99714,139.75964,1291.35136881,278
1500261300,138.63123,142.05,138.0,141.5,138.91256,2054.68833477,301
1500262200,141.5,141.5,138.74999,139.96699,139.50771,963.42194725,208
1500263100,139.599,141.8,139.2892,141.5016,140.65685,603.35528496,161
1500264000,141.621,144.005,141.54667,141.54667,143.0235,925.03991782,226
1500264900,141.54702,143.82232,141.5,143.82232,142.5367,1741.88930749,209
1500265800,143.93271,147.15146,143.3,146.0,145.26397,3265.25046977,582
1500266700,146.0,147.0,142.99401,143.92299,145.25569,2431.62665213,508
1500267600,143.92299,143.923,142.35186,142.35186,142.97824,1226.25121988,224
1500268500,142.35186,143.479,141.278,143.0001,142.28837,813.24954432,247
1500269400,143.11486,144.15582,142.627,144.00145,143.23238,776.03980697,218
1500270300,144.00145,147.74508,144.00145,146.0,146.25033,2410.77279767,521
1500271200,146.0,148.3,146.0,148.3,147.00919,2573.57885112,635
1500272100,148.3,150.0,148.12129,150.0,148.90907,4941.7893764,646
1500273000,149.8,152.0,149.0,149.0,150.72884,6062.35605961,755
1500273900,149.0,151.13767,146.46606,150.47,148.78032,4388.14924155,734
1500274800,150.41,153.2614,150.0,153.26033,151.68642,3146.24086118,425
1500275700,153.04618,156.16998,152.8289,156.16998,154.26244,4982.9516381,796
1500276600,156.0,159.0,156.0,156.01,157.93836,8919.91538234,889
1500277500,156.01,157.5,154.0,155.1,155.41249,8165.47717998,965
1500278400,155.1,156.0,153.0,155.26779,154.52389,5685.37554726,760
1500279300,155.26779,157.9,155.26778,157.9,156.44338,3408.03512532,357
1500280200,157.9,158.5,155.41651,155.99997,157.63267,5045.32225842,709
1500281100,155.9,156.99,155.26778,155.27,155.74951,2036.67847621,398
1500282000,155.79998,155.79998,151.39707,151.39707,154.42081,6509.81460677,506
1500282900,151.5,153.765,149.428,152.9,150.74488,11657.01752723,947
1500283800,152.988,154.505,152.00067,154.505,152.40415,3588.67732048,471
1500284700,154.5,155.833,154.4187,154.51449,154.93974,3335.57942564,476
1500285600,154.8659,154.8969,152.55389,152.614,153.76809,4821.59381409,398
1500286500,152.614,154.339,152.614,153.16316,153.32901,1900.8403801,264
1500287400,153.16162,153.93995,151.7092,153.301,152.57641,3416.92142143,345
1500288300,153.30104,154.151,151.1,151.2,152.98432,2517.07894014,313
1500289200,151.777,152.55,150.50001,152.55,151.45767,4133.22275184,373
1500290100,152.55,152.99993,152.10971,152.10971,152.62956,1691.96742454,257
1500291000,152.13,152.13,148.14,148.4,149.79241,4432.6161443,512
1500291900,148.4,148.4,145.0,145.0,146.32811,8777.92648846,798
1500292800,144.9441,146.67095,144.339,146.46197,144.97832,6314.63210958,772
1500293700,146.18788,146.79998,142.23,142.23,144.50426,6636.24589012,704
1500294600,142.23,142.74999,140.0,142.74999,141.00976,11193.55622748,851
1500295500,142.0,145.0,141.966,144.99999,143.75048,6391.64376881,501
1500296400,144.55,147.85991,144.28,147.85991,146.0011,6533.31240685,631
1500297300,147.58097,147.97378,144.02,145.00001,146.03479,6890.57051778,704
1500298200,145.874,146.5,142.34567,142.34567,144.65462,2102.30915059,380
1500299100,142.34567,144.19613,141.3,144.0,142.51462,4012.58158466,542
1500300000,144.19615,145.0,143.18251,143.398,144.54277,3056.16566587,362
1500300900,143.54387,147.48797,143.3,147.3,145.5149,4502.91355227,376
1500301800,147.00001,150.89369,146.99999,150.6937,149.07105,5697.01100827,711
1500302700,150.6937,151.838,148.0,151.838,150.02192,7030.28394256,669
1500303600,151.838,153.34999,150.6843,151.00003,151.99087,5965.74812927,605
1500304500,151.00003,152.00159,149.41405,150.00785,150.79217,3840.10070214,435
1500305400,150.0,150.98995,147.00006,150.98994,148.74747,5468.20572426,572
1500306300,150.98993,150.98994,147.11007,147.59995,148.16999,3680.58364569,385
1500307200,147.59995,150.19999,147.395,149.5001,148.6371,3211.2689882,339
1500308100,149.69,150.502,149.0,149.0,149.80702,1496.16317461,232
1500309000,149.412,149.45418,148.0,148.40001,148.69714,1205.88636046,213
1500309900,148.40001,149.23799,147.70108,148.99998,148.16215,1277.07098205,254
1500310800,148.99849,150.0,148.403,150.0,149.32325,2090.65002434,184
1500311700,150.0,151.97999,150.0,151.97999,151.58679,3168.74215796,537
1500312600,151.97999,154.371,151.97999,152.34047,152.96444,7186.43148503,624
1500313500,152.30005,155.0,152.30005,154.0137,154.31471,5049.42691515,638
1500314400,154.0,154.086,151.903,153.62,153.05328,3203.89150364,448
1500315300,153.99999,154.0,151.34047,152.66294,152.60464,3053.37036317,382
1500316200,152.66294,153.78,152.53205,153.74872,153.12276,2503.60359385,306
1500317100,153.54147,154.24999,152.0,152.5,153.27641,3124.34967829,412
1500318000,152.50006,153.92,152.00082,152.4,152.6673,1366.60577467,279
1500318900,152.41399,152.767,151.6551,152.0,152.2281,2178.2733,292
1500319800,152.0,152.31127,151.0,151.0,151.73311,2572.36189446,248
1500320700,151.0,151.0,149.2,149.5,149.80289,5796.23325255,493
1500321600,149.5,155.0,149.5,155.0,152.43697,4645.0974732,543
1500322500,155.0,156.76375,155.0,156.76375,155.59399,2623.1392831,477
1500323400,156.76375,160.6,156.76375,160.5,159.09843,10971.22331674,874
1500324300,160.2,161.88367,158.36,158.5,160.44149,6548.03334587,639
1500325200,158.36,161.581,157.5,160.7001,159.15514,8432.17976049,923
1500326100,160.7005,161.14199,159.22703,159.50002,160.2682,4315.52037652,533
1500327000,160.0,160.0,156.76375,158.86731,157.99083,4778.73248505,658
1500327900,158.86626,159.54,157.0,157.0,158.28907,2675.91382312,422
1500328800,157.0,160.1,156.899,160.0,158.82701,2841.72164671,477
1500329700,159.999,159.999,157.50002,158.42381,158.68756,2914.99789043,384
1500330600,158.31001,160.0,158.31001,159.50007,159.33991,3262.51449961,260
1500331500,159.50051,163.22,159.4999,163.22,161.48826,4975.06536964,498
1500332400,163.23444,165.34185,163.23444,165.32999,164.40157,6322.7105142,590
1500333300,165.32999,165.8,162.5,163.98792,164.47152,8246.38164425,614
1500334200,163.98792,165.24841,163.32498,163.89999,164.50593,3609.38985016,464
1500335100,163.89999,165.48488,162.89816,165.3005,164.66216,1542.48198232,244
1500336000,165.3005,167.0,165.00009,165.00009,166.46142,5415.93149999,602
1500336900,165.49999,165.49999,162.69448,163.0,163.98023,2919.49235848,349
1500337800,163.0,164.443,161.61601,164.443,162.5644,2786.8988768,371
1500338700,163.84987,164.47701,160.83,161.73144,162.38832,1777.9139767,283
1500339600,161.30005,161.6937,158.5,158.5,160.11379,2842.55933274,329
1500340500,158.5,158.79198,157.08341,157.864,157.683,4110.36926745,428
1500341400,157.86394,159.77199,157.0,158.53,158.41954,2269.66419084,442
1500342300,158.80937,163.13471,158.53051,162.54302,160.68425,1088.7397061,227
1500343200,163.11683,163.6937,159.67523,160.20244,161.70122,1009.89388835,221
1500344100,160.00264,162.0,160.00264,161.12605,161.01731,327.59292837,106
1500345000,161.18346,161.83998,159.50543,160.10228,160.90709,554.84696575,110
1500345900,160.1023,161.426,160.0,161.0,160.63162,539.40929538,100
1500346800,161.4139,161.5,158.57828,159.22746,159.25216,505.35334583,112
1500347700,159.5,159.5,157.82082,159.0231,158.77803,1097.37603842,131
1500348600,159.02309,159.0231,158.0,158.41096,158.77806,1070.16390415,134
1500349500,158.41096,158.557,158.0,158.0,158.08765,571.50794516,120
1500350400,158.0,158.947,157.842,158.1703,158.00497,811.35115452,158
1500351300,158.17028,158.69899,156.641,156.641,157.77316,1253.90033397,203
1500352200,156.687,157.243,155.0,156.75,155.94693,1163.25951475,254
1500353100,156.98987,160.0,156.43186,159.93001,158.93501,1864.13246912,249
1500354000,159.93001,160.0,157.87505,158.99992,158.76275,2112.83277939,382
1500354900,158.99,159.8999,158.99,159.89986,159.01732,852.74811831,158
1500355800,159.89994,161.3253,159.55055,161.255,160.88742,997.47987721,168
1500356700,161.00033,164.0,161.00033,163.9005,162.9899,2921.12001588,347
1500357600,163.9,164.2999,162.28409,162.5,163.39112,2805.16484184,312
1500358500,162.28416,164.597,162.28414,164.45,163.22152,3589.72482011,288
1500359400,164.45,164.5,163.5,163.5,163.64048,1521.07060883,285
1500360300,163.5,164.23102,162.45438,163.49,163.12046,3579.33239923,492
1500361200,163.49,166.51568,163.49,166.51568,164.88339,2016.86469963,309
1500362100,166.51567,167.5266,166.001,167.38225,167.00598,4402.06255664,383
1500363000,167.38225,167.84678,167.0,167.8,167.30749,2823.10040971,378
1500363900,167.8,168.97999,166.72196,166.86999,168.20733,4541.54340646,670
1500364800,166.6,167.19398,164.28503,167.06037,165.22621,5264.27720955,607
1500365700,166.8,167.798,166.28003,166.604,167.06739,3927.92886573,456
1500366600,166.5,167.20889,165.668,166.4,166.50298,2031.40462565,253
1500367500,166.3995,166.4,164.278,164.4,164.80005,2386.80963824,324
1500368400,164.4,164.49207,162.0,162.0,162.91659,7806.00014709,584
1500369300,162.0,164.25071,162.0,163.15348,163.20953,6262.45438499,437
1500370200,163.00002,164.0,162.50002,163.9,163.06969,3965.6328868,484
1500371100,163.9,166.08874,162.8,165.777,164.70157,4511.56127519,398
1500372000,165.777,166.4,164.20051,165.0,165.32862,1746.46353287,313
1500372900,165.0,165.0,162.60002,163.74728,163.58386,2064.38544939,437
1500373800,163.9,164.90701,163.9,164.70491,164.34359,1234.34380565,190
1500374700,164.99821,165.5,164.0,164.97337,164.78518,1063.81157201,269
1500375600,164.9625,165.5,164.13722,165.36542,164.82687,1356.09836481,217
1500376500,165.51997,166.97979,165.21,166.97306,166.27305,2550.0095016,405
1500377400,166.97306,167.61,165.54901,167.1,166.96933,4377.26308723,432
1500378300,167.35952,168.66,167.00007,167.5,167.98034,2968.58744164,446
1500379200,167.5,168.2,166.2137,168.0,167.30731,3618.23414026,490
1500380100,168.0,168.4,167.5801,167.85199,168.19758,1542.76679468,349
1500381000,167.5801,167.852,166.36038,167.0,166.84328,1527.36461005,289
1500381900,167.0,167.49993,166.55901,167.2096,167.22651,1743.52326779,272
1500382800,167.2096,168.69999,167.2096,168.69999,168.10847,2391.86092823,369
1500383700,168.69999,169.9,168.5,169.9,169.12039,5845.27384697,523
1500384600,169.9,170.006,169.9,170.006,169.9983,7043.92845678,626
1500385500,170.006,171.95331,170.0,171.95331,170.48846,5256.78628806,946
1500386400,171.14774,174.84228,171.14774,174.84228,173.15069,5269.49881945,996
1500387300,174.51,174.99896,171.85085,174.48,174.00883,8378.34621319,1193
1500388200,174.48,177.08517,173.8999,177.08517,174.99324,5663.8914819,554
1500389100,177.08517,179.72196,177.08517,179.72196,178.08535,6799.75940717,593
1500390000,179.71144,180.5,179.71144,180.5,180.29875,7138.64046588,459
1500390900,180.5,182.46596,180.5,181.0111,181.68956,9192.45626235,883
1500391800,181.01011,182.48,180.40004,180.44003,180.6363,8249.64463506,1226
1500392700,180.44001,184.12,180.44001,184.0143,183.27787,5918.07236683,752
1500393600,184.0143,184.45,182.00001,182.65,183.71567,7513.32978833,590
1500394500,182.9,182.9,179.99998,179.99998,181.46422,3911.64950427,504
1500395400,179.99998,179.99998,178.979,178.979,179.85561,2766.55110729,381
1500396300,179.0,179.0,177.0,177.0,177.41091,4537.08585925,475
1500397200,177.0,177.0,176.98002,176.98002,176.99676,2676.95102601,404
1500398100,176.98002,178.5,175.81897,178.5,176.21332,5692.59090196,883
1500399000,178.5,184.44995,178.5,182.71432,180.61281,12168.11484972,1021
1500399900,182.9999,182.9999,178.90001,179.0,180.67345,4594.37347754,491
1500400800,179.0,182.42018,178.90001,181.97268,180.77938,2568.47395213,504
1500401700,182.0,184.0,182.0,184.0,183.23711,3323.52694894,472
1500402600,183.99999,184.45,182.10919,184.45,183.78495,4098.96834284,640
1500403500,184.39999,188.7,184.39999,188.7,185.69654,7788.8484605,994
1500404400,188.7,193.7,188.7,193.7,191.09218,4012.32394409,699
1500405300,193.7,198.8,193.7,198.8,197.66441,15381.80831699,1106
1500406200,198.8,202.12,194.64,202.12,198.48335,12059.76672275,1469
1500407100,202.12001,206.08518,202.12,206.0,205.02792,10002.06732394,1177
1500408000,206.0,208.61562,205.94758,208.61562,206.69616,6803.42257613,982
1500408900,208.61562,218.32,208.61562,218.32,214.3476,6492.12067409,881
1500409800,218.39514,228.80304,218.39514,228.80304,221.67,9152.16243306,1216
1500410700,228.80304,228.849,218.63038,218.63038,227.24812,13301.95207912,1147
1500411600,218.63038,218.63038,210.13,210.13,214.79557,6257.56163413,654
1500412500,210.13,210.13,208.32,208.32001,209.84832,7282.85558405,721
1500413400,208.32001,208.32001,206.58,206.58,206.98561,10579.48342171,1180
1500414300,206.5,206.5,202.2007,202.54,204.42782,8310.15429583,1031
1500415200,202.54,205.0,201.27771,203.00107,203.37384,6420.20144801,802
1500416100,203.0,203.0,197.66002,198.0,198.8316,5289.74480403,443
1500417000,198.0,201.65181,191.50001,193.99805,196.33267,14762.57139466,2231
1500417900,193.99804,193.99804,190.5,192.444,191.9909,3713.41959193,325
1500418800,192.444,197.5,192.444,197.5,192.87008,2624.23260707,266
1500419700,197.5,203.05777,197.5,203.0,198.50618,6586.03102585,693
1500420600,203.0,203.05777,200.67067,200.67067,202.80023,3144.46793699,317
1500421500,200.67067,200.99999,197.12694,197.731,198.43782,3661.09851124,421
1500422400,197.731,198.93,196.0,196.0,198.16166,757.37565915,135
1500423300,196.0,198.67004,195.50009,198.67004,196.48048,2170.85008898,299
1500424200,198.19802,198.885,195.306,195.306,196.77793,1056.64587451,205
1500425100,196.1807,196.18078,193.56531,194.773,194.64717,950.61967434,171
1500426000,194.8599,195.711,192.0,192.0,193.0162,1083.77790629,214
1500426900,192.0,192.0,190.0,190.0,190.52761,617.27747163,104
1500427800,190.0,191.3888,190.0,191.19792,190.08712,1422.63823517,202
1500428700,191.19792,193.99991,190.01,190.99784,192.34755,1554.43070965,203
1500429600,190.99782,191.99996,188.786,189.50004,189.78587,3921.16783128,271
1500430500,189.50004,189.99998,187.08517,187.4981,187.85276,1321.74382818,176
1500431400,187.4981,188.98288,184.99673,186.15,186.12028,2867.78003404,301
1500432300,186.15,190.17255,184.00015,190.0,187.20569,2718.18027694,294
1500433200,190.0,192.945,189.74812,190.1,190.28099,1895.94125171,274
1500434100,190.77985,198.0,190.10001,197.83047,195.21342,3933.08813356,416
1500435000,197.83047,198.675,194.13018,197.64173,196.61144,2497.11153351,418
1500435900,197.64173,197.64173,195.0,195.0,195.87456,685.6809711,130
1500436800,195.96859,196.04,193.50403,193.535,194.84848,1664.50114312,203
1500437700,193.535,197.633,193.535,196.50001,195.66526,966.10772301,125
1500438600,196.50001,200.99997,196.50001,198.0,199.20806,2061.75432128,312
1500439500,198.0,198.0,195.20567,196.40197,196.21096,2328.58696165,301
1500440400,196.40197,199.96317,196.20001,199.96317,198.12061,1650.26738391,164
1500441300,199.96313,205.02945,199.96312,205.00001,202.4537,3203.04854172,484
1500442200,205.0,205.0,200.0,202.47052,201.82999,2030.12172819,287
1500443100,202.47052,205.74569,202.47052,205.74569,204.22235,1878.43475125,287
1500444000,205.74569,212.3,205.55,211.40883,210.24653,4057.19794158,704
1500444900,211.1896,212.9,207.58175,211.50007,211.29286,3180.20413385,657
1500445800,211.50007,215.6677,210.1,210.99999,213.94021,3342.88939085,790
1500446700,210.99999,212.00105,207.93607,207.93607,209.94457,2765.59162109,386
1500447600,207.93607,207.93607,207.72096,207.7697,207.80961,1644.45116536,267
1500448500,207.7697,212.32,207.7697,212.0,209.53588,2665.57715583,743
1500449400,212.0,215.28491,210.34104,213.66703,214.26056,2686.17509395,715
1500450300,213.66703,215.89697,213.45508,213.45508,214.86575,2636.18911001,626
1500451200,213.45508,213.45508,210.5,210.5,211.89398,2287.83891044,536
1500452100,210.5,211.99,209.7,209.7,210.20705,2215.270448,314
1500453000,209.7,209.7,205.1,205.49993,206.41345,3815.28330241,441
1500453900,205.49993,209.70071,202.74756,203.38562,204.35064,4495.80197656,614
1500454800,203.38562,204.52791,201.56002,203.055,202.80463,2729.736414,486
1500455700,203.055,205.0,199.0,200.0,201.11839,4057.45266372,680
1500456600,199.15002,203.49983,199.15002,203.49983,201.83804,2371.38747789,479
1500457500,202.99998,206.796,202.851,203.56599,204.73528,2618.35290866,496
1500458400,203.87219,208.0,203.583,208.0,205.73282,3096.78586297,379
1500459300,208.0,208.0,204.11007,204.76579,205.93681,1951.08586431,387
1500460200,204.76578,204.99997,202.0,202.0,202.77753,2106.91156103,304
1500461100,202.0,202.022,201.55,201.99996,201.93113,2101.36441192,161
1500462000,201.99996,201.99996,199.00001,199.00001,200.87545,3787.94176964,549
1500462900,199.00001,201.7,198.797,201.104,200.20811,3012.3728532,428
1500463800,201.104,201.7,200.30138,200.80008,201.53888,1491.53988186,227
1500464700,200.80008,201.217,198.71,199.2,199.64558,2263.27999052,311
1500465600,199.2,199.53995,196.88,197.6302,198.04862,1357.95191538,376
1500466500,197.63011,197.71,193.849,195.70013,195.84414,5578.2101892,819
1500467400,195.70013,198.16298,195.70013,197.80448,197.21709,2654.67422284,405
1500468300,197.5,198.5,196.14005,196.52418,197.71174,2728.96083952,484
1500469200,196.18111,196.52418,193.4,194.3969,194.16202,3681.47561087,592
1500470100,194.3,196.0,192.15222,192.15222,194.53671,1591.26576636,316
1500471000,192.15222,192.15222,190.0,191.959,190.60635,3945.34890286,735
1500471900,191.959,192.0,187.5,187.5,189.54209,4479.05715065,593
1500472800,187.5,193.99974,187.12301,193.475,190.4852,6989.9501976,765
1500473700,193.475,194.8,191.30001,193.69999,193.40571,4713.57876453,464
1500474600,193.30005,195.0,192.5,195.0,194.05823,3208.61684927,440
1500475500,195.0,200.0,195.0,198.10003,198.5131,3988.01050077,562
1500476400,198.10001,201.475,198.1,201.0,199.95101,5655.98766874,573
1500477300,200.8,202.0,196.2,196.75098,199.64777,2910.05831473,379
1500478200,197.0,197.99801,194.36401,196.99369,196.15399,2952.79011463,423
1500479100,196.99369,198.84891,195.1,195.7,197.20268,2028.52518798,293
1500480000,196.4,197.20695,193.76,193.76,194.72373,1358.93698826,278
1500480900,193.76,195.243,191.0,192.1,192.89322,2723.5571285,389
1500481800,192.1,193.7004,190.39301,192.59943,191.57884,2352.97024601,274
1500482700,192.42325,195.29278,192.14491,194.0,193.75153,1687.75771337,273
1500483600,194.0,195.45734,192.742,194.0,194.05965,1409.6006132,273
1500484500,194.45999,194.45999,193.49505,194.0,193.88318,821.40600132,168
1500485400,194.0,194.0,192.4,193.001,193.12315,770.73975592,148
1500486300,192.5,193.5,190.699,190.99,191.82799,1627.72121927,191
1500487200,190.699,191.83566,187.11,187.11,188.90394,3271.51617179,456
1500488100,187.31001,189.57,186.6,187.34995,188.04424,2071.34829421,374
1500489000,188.0,190.0,187.05836,188.0087,188.95019,1545.6995906,245
1500489900,188.5,188.5,185.7,186.024,186.56613,1919.79414966,301
1500490800,185.7915,186.49443,183.38343,183.38343,185.09831,3153.98598433,365
1500491700,183.69999,183.69999,180.013,180.013,182.23534,3582.59573105,411
1500492600,180.013,180.013,175.0,175.0,178.09017,4572.67747359,518
1500493500,175.0,175.0,172.23001,172.23001,174.4951,4621.96548687,494
1500494400,172.26633,172.26633,170.51,170.51,170.69509,10109.94527365,684
1500495300,170.51,170.51,169.9384,169.9384,170.2188,5709.39464746,508
1500496200,169.9384,170.51,168.5,170.51,169.14959,11633.57619404,779
1500497100,170.51,177.5,170.51,177.5,173.42018,4889.96766844,602
1500498000,177.5,178.32481,177.5,178.32481,178.1625,4652.02049519,355
1500498900,178.32481,180.5,178.0,180.5,178.20874,5804.86894407,651
1500499800,180.5,180.64303,176.50206,176.50206,179.15255,2479.9635949,262
1500500700,176.66,176.66,171.60088,171.60088,174.21458,2368.4363586,253
1500501600,171.79999,171.999,171.60087,171.999,171.62965,4503.53930667,335
1500502500,171.999,172.32481,171.999,172.32481,172.07621,882.53948385,122
1500503400,172.32481,172.32481,172.0,172.0,172.11901,2254.22785583,236
1500504300,172.0,172.0,166.666,167.1,170.69082,9078.05504679,1438
1500505200,167.79998,170.73142,167.1,168.265,169.06697,2314.90118059,415
1500506100,168.265,168.265,165.0,165.0,165.65116,2519.8057929,297
1500507000,165.0,167.89384,164.2,167.89384,164.7633,5610.06888686,306
1500507900,167.89384,168.06525,167.89384,168.00012,168.03716,1212.97056922,176
1500508800,168.00057,174.86636,168.00057,173.00008,171.49867,2280.14797794,221
1500509700,173.401,173.49983,170.29995,172.3256,172.20646,1821.97227269,399
1500510600,172.41,178.396,171.15158,177.0,175.59276,5194.24639372,461
1500511500,178.0,182.32481,176.776,178.82025,180.04512,2539.46726071,348
1500512400,178.82025,180.0,175.62115,175.62115,178.76082,2097.34478908,406
1500513300,175.621,179.68497,175.34113,178.79042,178.19979,1923.79807153,268
1500514200,178.72603,179.68495,177.58008,179.6828,178.49019,1568.05040824,233
1500515100,179.48093,182.38846,178.00358,181.28295,180.82418,2032.58088801,417
1500516000,181.28295,181.41499,178.40857,179.40471,179.34945,949.81271937,153
1500516900,180.33193,180.333,178.782,180.13284,179.53576,394.01101578,117
1500517800,180.266,187.20602,180.266,186.0,183.94624,2298.92307524,337
1500518700,186.0,189.485,186.0,189.485,187.88855,2015.24177176,347
1500519600,189.485,189.98,187.30021,189.00765,188.8992,3279.65016895,363
1500520500,189.583,189.95,187.46624,187.99993,188.3164,825.82318554,128
1500521400,187.99993,187.99993,186.0,186.0,187.40921,1043.41293673,90
1500522300,186.0,187.62154,183.11292,183.40429,184.83612,2419.91930537,363
1500523200,183.40426,186.40395,183.10656,184.51137,184.18178,1107.60433968,153
1500524100,184.69999,187.0,184.34402,186.95885,185.42729,1047.54496473,135
1500525000,186.91899,187.0,185.0,185.0,185.97722,480.09780891,115
1500525900,185.0,186.253,181.75604,181.7565,184.69995,998.04897231,180
1500526800,181.75605,184.1978,180.44,182.89439,182.37502,1528.95150971,268
1500527700,182.89439,182.89439,178.65821,178.66,179.77941,2371.20459972,288
1500528600,178.66,182.0,178.60851,182.0,179.79347,1719.58778798,287
1500529500,182.0,184.11207,180.41191,183.95,182.81088,1575.81966146,277
1500530400,183.95,183.95,181.3085,182.99999,182.8907,828.81691931,189
1500531300,182.99989,184.32479,181.93506,182.7,183.32602,559.0771572,124
1500532200,182.7,182.7,179.49949,180.06259,180.95826,1245.06672441,269
1500533100,180.06374,180.60313,177.64993,177.80007,178.03304,1454.36268271,284
1500534000,177.838,181.011,177.65408,178.49982,178.91209,1070.22211648,343
1500534900,178.0005,178.5,177.0,177.0,177.91263,1191.50090276,166
1500535800,177.0,177.0,174.25231,174.891,174.92606,3954.13205454,502
1500536700,174.891,177.464,174.891,176.51289,175.99559,3649.55924411,417
1500537600,176.51289,177.5,176.51,177.312,176.99473,1305.53634101,221
1500538500,177.312,179.0,177.312,179.0,178.30825,338.78495235,138
1500539400,179.0,180.38283,178.00028,178.9,179.09822,2835.46716023,474
1500540300,178.9,180.9,178.9,180.9,179.84467,675.68089462,209
1500541200,180.9,182.63902,180.9,182.45,182.25516,1630.15878224,320
1500542100,182.45,182.45,179.6,180.49993,180.86144,2569.23781052,336
1500543000,180.01001,180.02999,178.30002,179.8,179.31288,908.46648494,197
1500543900,179.8,181.52992,178.224,181.0,180.48851,1036.70560366,234
1500544800,180.5791,183.44998,180.5791,183.44998,182.90705,1337.55244995,259
1500545700,183.44998,187.8675,183.44998,186.48772,186.22182,4930.85591049,570
1500546600,186.1,187.5,183.37004,183.6,185.03597,1639.25430929,273
1500547500,183.6,185.41089,183.59999,184.30251,184.35616,1364.85616913,303
1500548400,184.30251,187.0,183.99999,187.0,185.92266,2405.28139966,368
1500549300,187.0,192.18406,187.0,191.12221,189.63198,5103.60004553,676
1500550200,191.12221,195.0,191.12221,195.0,192.77382,3279.55559936,511
1500551100,195.0,196.64,195.0,196.64,195.4271,2536.64327229,381
1500552000,196.55,197.53,196.55,197.18099,197.31542,2479.75024651,343
1500552900,197.18099,200.98,197.18099,200.98,199.21325,3695.11967712,623
1500553800,200.98,201.19991,200.98,201.19991,201.06051,2015.03342426,360
1500554700,201.19991,201.19991,199.89307,199.8999,201.13725,2845.62240072,354
1500555600,199.8999,199.8999,195.30003,198.0,198.55454,8079.70868792,1017
1500556500,198.0,198.77999,196.89986,196.89986,198.13678,2066.19879568,306
1500557400,196.89986,199.87999,196.89986,199.87999,197.17923,1987.71231237,260
1500558300,199.87999,201.2,199.87999,201.2,200.03307,3751.41000539,275
1500559200,201.2,204.058,201.2,204.00001,202.26185,1998.84164269,291
1500560100,204.09519,204.6,200.14001,200.89991,203.31555,5605.62476817,667
1500561000,200.89991,200.89991,198.00002,198.00991,199.25203,3247.7209897,422
1500561900,198.00991,198.00991,195.9,197.85,196.67439,2969.19858502,334
1500562800,197.85,200.33699,197.85,200.33699,198.68987,1368.84264738,255
1500563700,200.33699,201.0,200.2,201.0,200.88085,1039.64549345,229
1500564600,201.0,201.0,199.08514,199.08514,200.8356,1656.13142291,197
1500565500,199.08514,199.08514,196.7111,197.89995,197.55415,2192.23782858,308
1500566400,198.0,199.9,196.12906,198.45368,198.33921,2451.0410087,429
1500567300,198.45368,199.39998,198.0,199.34,198.87483,1331.34777716,216
1500568200,199.34,199.34,197.0,197.0,197.77095,627.76262613,175
1500569100,197.0,198.0,196.5,196.50079,196.95765,1587.62487729,252
1500570000,196.50036,196.92997,195.5,195.60195,196.16858,2603.39805345,222
1500570900,195.6,197.2,195.51,195.64195,196.04361,1499.82462349,185
1500571800,195.64195,195.7,195.64195,195.64195,195.64414,25.172032,7
